0.0,2.0,3.0
0.1,1.9494897427831808,2.9292856398964537
0.2,1.7912878477659353,2.707802988366239
0.30000000000000004,1.5000009231267168,2.3000054827346377
0.4,1.0006024372872446,1.6027531518276983
0.5,0.043867500294645916,0.4244815469866579
0.6000000000000001,-0.6864988529299528,-0.6467313425677746
0.7000000000000001,-1.6630924528652007,-1.8776939036963423
0.8,-2.9530374250614964,-3.322247697162099
0.9,-4.362422359910653,-4.878177466470317
1.0,-5.8343154548080784,-6.496447846950728
1.1,-7.3444718850435855,-8.153365583993441
1.2000000000000002,-8.880074099887338,-9.836067293794924
1.3,-10.433556184218627,-11.536906213939234
1.4000000000000001,-12.000122040067053,-13.251023364146233
1.5,-13.576569094534673,-14.975170924889147
1.6,-15.160670848699707,-16.707089819252705
1.7000000000000002,-16.750828319210065,-18.445157214740842
1.8,-18.345861962802587,-20.188175768718306
1.9000000000000001,-19.944881761531335,-21.935241930044697
2.0,-21.54720304300388,-23.68566056071205
2.1,-23.15229020044236,-25.43888783609214
2.2,-24.759718041849236,-27.19449202242819
2.3000000000000003,-26.369144619904738,-28.95212590051869
2.4000000000000004,-27.980291737383897,-30.711506977369105
2.5,-29.592930703826667,-32.47240302694731
2.6,-31.206871759117686,-34.234621352696934
2.7,-32.821956104863794,-35.998000697123615
2.8000000000000003,-34.438049821099945,-37.76240506525589
2.9000000000000004,-36.055039166432806,-39.52771895258287
3.0,-37.67282690716859,-41.293843617676515
