0.0,16.0,17.0
0.1,16.01738997413673,17.054586880738395
0.2,16.758620588034884,17.923838901355232
0.30000000000000004,17.92228333884179,19.229238609724014
0.4,19.262950951896947,20.71436401452033
0.5,20.693892096301525,22.29100289494894
0.6000000000000001,22.177647701914097,23.921180604897224
0.7000000000000001,23.69519592833508,25.585620519691865
0.8,25.23576523256781,27.273405659073003
0.9,26.792764860337382,28.97785505934657
1.0,28.361921426914197,30.69463607540027
1.1,29.940336071401315,32.42080918921869
1.2000000000000002,31.525969686778296,34.1543064200921
1.3,33.117344484051124,35.89362888441229
1.4000000000000001,34.71336234785975,37.63766268471995
1.5,36.31318972833861,39.3855622216801
1.6,37.91618217320099,41.13667368053507
1.7000000000000002,39.52183338733922,42.89048337904847
1.8,41.1297399699838,44.64658200844218
1.9000000000000001,42.739576459379194,46.404639324650724
2.0,44.35107732412644,48.16438588317994
2.1,45.964023739821585,49.92559962647102
2.2,47.57823372710013,51.68809588015407
2.3000000000000003,49.19355469263327,53.451719786372365
2.4000000000000004,50.809857715312795,55.216340507191944
2.5,52.42703311825281,56.98184673224594
2.6,54.04498700064848,58.74814316003952
2.7,55.66363849481667,60.51514771489957
2.8000000000000003,57.28291757719883,62.28278932590561
2.9000000000000004,58.90276330686543,64.05100613952756
3.0,60.523122397055594,65.81974407014647
